mainIndex,emotion,image1,text1,stimuli1,image2,text2,stimuli2,image3,text3,stimuli3,stim,neutralvideo,chooseCategoriesLoop.thisRepN,chooseCategoriesLoop.thisTrialN,chooseCategoriesLoop.thisN,chooseCategoriesLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,chooseCategoriesTrial.started,instructions.started,option1Text.started,option1Image.started,option2Text.started,option2Image.started,option3Text.started,option3Image.started,mouse.started,chooseCategoriesTrial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,baseline.started,movie.started,mouse_4.started,baseline.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,clicktoContinue.started,text_click_to_continue.started,mouse_5.started,clicktoContinue.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,countDown.started,Three.started,Two.started,Three.stopped,Two.stopped,One.started,One.stopped,countDown.stopped,playClip.started,stimclip.started,mouse_2.started,eeg_marker_stim_video.started,eeg_marker_stim_video.stopped,playClip.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,positiveNegative.started,agree.started,eeg_marker_rating.started,eeg_marker_rating.stopped,positiveNegative.stopped,agree.response,agree.rt,neutralVideo.started,eeg_marker_neutral_video.started,mouse_3.started,eeg_marker_neutral_video.stopped,neutralVideo.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,Ethnicity,Gender,Age,date,expName,psychopyVersion,frameRate,expStart,
0,1 excited,videos\1 excited\1 motorsports\motorsports.jpg,motorsports,videos\1 excited\1 motorsports\kenMiles.mp4,videos\1 excited\2 sports\sport.jpg,sports,videos\1 excited\2 sports\NBA.mp4,videos\1 excited\3 general\I am not sure.jpg,general,videos\1 excited\3 general\ratatChaseScene.mp4,,,0,0,0,0,,,,,0.20336969999971188,,0.1046848999994836,0.20336969999971188,0.20336969999971188,0.20336969999971188,0.20336969999971188,0.20336969999971188,0.20336969999971188,0.20336969999971188,0.20319800000015675,26.723965999999564,[-553.0],[-56.0],[1],[0],[0],[26.520103400000153],['option1Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
3,4 relaxed,None,meditation,videos\4 relaxed\1 meditation\meditation.mp4,None,nature,videos\4 relaxed\2 nature\waterfall.mp4,None,general,videos\4 relaxed\3 general\asmr.mkv,,,0,1,1,1,,,,,26.73935470000015,,26.725411299999905,26.73935470000015,26.73935470000015,26.73935470000015,26.73935470000015,26.73935470000015,26.73935470000015,26.73935470000015,0.21447100000023056,32.061576299999615,[-18.0],[-309.0],[1],[0],[0],[5.121540500000265],['option2Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
4,5 sad,videos\5 sad\1 animals\cutepets.jpg,animals,videos\5 sad\1 animals\saddogs.mp4,videos\5 sad\2 babies\baby.jpg,babies,videos\5 sad\2 babies\sadBaby1.mp4,videos\5 sad\3 general\notsure.jpg,general,videos\5 sad\3 general\ChampDeath.mp4,,,0,2,2,2,,,,,32.111544200000026,,32.0627642999998,32.111544200000026,32.111544200000026,32.111544200000026,32.111544200000026,32.111544200000026,32.111544200000026,32.111544200000026,0.21438519999992423,34.21266560000004,[-553.0],[-309.0],[1],[0],[0],[1.9353141000001415],['option1Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
7,8 angry,videos\8 angry\1 animals\cutepets.jpg,animals,videos\8 angry\1 animals\angrydogs.mp4,videos\8 angry\2 general\notsure.jpg,general,videos\8 angry\2 general\thepiano.mp4,None,,None,,,0,3,3,3,,,,,34.26442059999954,,34.21372919999976,34.26442059999954,34.26442059999954,34.26442059999954,34.26442059999954,34.26442059999954,34.26442059999954,34.26442059999954,0.21518420000029437,37.2648535999997,[-576.0],[-310.0],[1],[0],[0],[2.8357370000003357],['option1Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.26583899999969,37.30569060000016,0.9991346999995585,77.6773376000001,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.79503759999989,77.79779099999996,5.019999935029773e-05,79.52893529999983,[137.0],[-7.0],[1],[0],[0],[1.7334373000003325],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
0,excited,,,,,,,,,,videos\1 excited\1 motorsports\kenMiles.mp4,neutral_videos\2BlowingLeafs (1).mp4,,,,,0,0,0,0,79.54497809999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.68779819999963,155.70115129999976,156.70170789999975,156.70170789999975,157.70688960000007,157.69023490000018,158.8032186999999,158.67398279999998,82.51424150000003,82.68733280000015,0.08529230000021926,0.08529230000021926,1.152237399999649,150.89832169999954,[],[],[],[],[],[],151.0144368000001,151.03967719999946,0.011162400000102934,1.017405499999768,155.6873955000001,4.0,4.651752400000078,158.67399409999962,0.05430030000024999,0.19998320000013337,1.0996463999999833,220.5325155999999,[],[],[],[],[],[],825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
1,happy,,,,,,,,,,videos\2 happy\scooby.mp4,neutral_videos\2BlowingLeafs (2).mp4,,,,,0,1,1,1,220.65211949999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.5678812999995,287.58123869999963,288.57019880000007,288.5867245999998,289.56991370000014,289.56991370000014,290.8617892000002,290.5537082000001,223.63461009999992,223.9336878999993,0.24052220000066882,0.24052220000066882,1.269196500000362,284.0122556999995,[],[],[],[],[],[],284.1300526999994,284.1510318999999,0.008046200000535464,1.0160691999999472,287.5677220999996,2.0,3.4161244000006263,290.55371899999955,0.23320370000055846,0.23320370000055846,1.2832191000006787,352.6295689999997,[],[],[],[],[],[],825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
2,motivated,,,,,,,,,,videos\3 motivated\motivationalAuthor.mp4,neutral_videos\3BlowingLeafs.mp4,,,,,0,2,2,2,352.7431425999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6379560999994,428.6516284999998,429.6523865999998,429.6523865999998,430.65308939999977,430.65308939999977,431.9434775999998,431.63764919999994,355.7361979999996,356.06901199999993,0.26340040000013687,0.26340040000013687,1.3254054999997607,423.7986971,[],[],[],[],[],[],423.9092117,423.9296752999999,0.010020499999882304,1.006288699999459,428.63780510000015,1.0,4.707946399999855,431.6376604999996,0.24846619999971153,0.24846619999971153,1.3002674999997907,493.78309119999994,[],[],[],[],[],[],825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
3,relaxed,,,,,,,,,,videos\4 relaxed\2 nature\waterfall.mp4,neutral_videos\4BlowingLeafs.mp4,,,,,0,3,3,3,493.8950111999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.1518398999997,561.1656152999994,562.1664867999998,562.1664867999998,563.167117,563.167117,564.4685399999998,564.1517220999995,496.8855657999993,497.2181681000002,0.2732396000001245,0.2732396000001245,1.3109853999994812,557.5801026999998,[],[],[],[],[],[],557.6982674000001,557.7177783999996,0.006940799999938463,1.0154558000003817,561.1516883999993,5.0,3.4322253000000273,564.1517335999997,0.25621920000048704,0.25621920000048704,1.3003532000002451,626.1971208999994,[],[],[],[],[],[],825255,001,White,Female,19,2024-04-01_10h10.19.040,emotionRecognition,2023.2.3,59.9458928370833,2024-04-01 10h11.03.061400 -0400,
