mainIndex,emotion,image1,text1,stimuli1,image2,text2,stimuli2,image3,text3,stimuli3,stim,neutralvideo,chooseCategoriesLoop.thisRepN,chooseCategoriesLoop.thisTrialN,chooseCategoriesLoop.thisN,chooseCategoriesLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,chooseCategoriesTrial.started,instructions.started,option1Text.started,option1Image.started,option2Text.started,option2Image.started,option3Text.started,option3Image.started,mouse.started,chooseCategoriesTrial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,baseline.started,movie.started,mouse_4.started,baseline.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,clicktoContinue.started,text_click_to_continue.started,mouse_5.started,clicktoContinue.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,countDown.started,Three.started,Two.started,Three.stopped,Two.stopped,One.started,One.stopped,countDown.stopped,playClip.started,stimclip.started,mouse_2.started,eeg_marker_stim_video.started,eeg_marker_stim_video.stopped,playClip.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,positiveNegative.started,agree.started,eeg_marker_rating.started,eeg_marker_rating.stopped,positiveNegative.stopped,agree.response,agree.rt,neutralVideo.started,eeg_marker_neutral_video.started,mouse_3.started,eeg_marker_neutral_video.stopped,neutralVideo.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,Ethnicity,Gender,Age,date,expName,psychopyVersion,frameRate,expStart,
0,1 excited,videos\1 excited\1 motorsports\motorsports.jpg,motorsports,videos\1 excited\1 motorsports\kenMiles.mp4,videos\1 excited\2 sports\sport.jpg,sports,videos\1 excited\2 sports\NBA.mp4,videos\1 excited\3 general\I am not sure.jpg,general,videos\1 excited\3 general\ratatChaseScene.mp4,,,0,0,0,0,,,,,0.224492299999838,,0.09869020000041928,0.224492299999838,0.224492299999838,0.224492299999838,0.224492299999838,0.224492299999838,0.224492299999838,0.224492299999838,0.21489550000114832,17.694458799998756,[470.0],[16.0],[1],[0],[0],[17.478268700000626],['option3Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
3,4 relaxed,None,meditation,videos\4 relaxed\1 meditation\meditation.mp4,None,nature,videos\4 relaxed\2 nature\waterfall.mp4,None,general,videos\4 relaxed\3 general\asmr.mkv,,,0,1,1,1,,,,,17.70689719999973,,17.69708290000017,17.70689719999973,17.70689719999973,17.70689719999973,17.70689719999973,17.70689719999973,17.70689719999973,17.70689719999973,0.21046010000100068,25.43064190000041,[599.0],[-299.0],[1],[0],[0],[7.5228891000006115],['option3Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
4,5 sad,videos\5 sad\1 animals\cutepets.jpg,animals,videos\5 sad\1 animals\saddogs.mp4,videos\5 sad\2 babies\baby.jpg,babies,videos\5 sad\2 babies\sadBaby1.mp4,videos\5 sad\3 general\notsure.jpg,general,videos\5 sad\3 general\ChampDeath.mp4,,,0,2,2,2,,,,,25.511261199999353,,25.431887499998993,25.511261199999353,25.511261199999353,25.511261199999353,25.511261199999353,25.511261199999353,25.511261199999353,25.511261199999353,0.21461730000009993,31.953059600000415,[558.0],[-301.0],[1],[0],[0],[6.306404599999951],['option3Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
7,8 angry,videos\8 angry\1 animals\cutepets.jpg,animals,videos\8 angry\1 animals\angrydogs.mp4,videos\8 angry\2 general\notsure.jpg,general,videos\8 angry\2 general\thepiano.mp4,None,,None,,,0,3,3,3,,,,,32.02618489999986,,31.954086100000495,32.02618489999986,32.02618489999986,32.02618489999986,32.02618489999986,32.02618489999986,32.02618489999986,32.02618489999986,0.2137577000012243,37.422747999999046,[-37.0],[-309.0],[1],[0],[0],[5.254666200000429],['option2Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.42373190000035,37.46996039999976,1.01532220000081,77.85156950000055,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9575574999999,77.96034510000027,7.659999937459361e-05,79.20292909999989,[-34.0],[-310.0],[1],[0],[0],[1.2448976999985462],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
0,excited,,,,,,,,,,videos\1 excited\3 general\ratatChaseScene.mp4,neutral_videos\2BlowingLeafs (1).mp4,,,,,0,0,0,0,79.21881829999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.96547929999906,156.97610349999923,157.97685710000042,157.97685710000042,158.97798739999962,158.97798739999962,160.09952019999946,159.96203640000022,82.18805470000007,82.33556229999886,0.07479790000070352,0.07479790000070352,1.1188885000010487,151.00542300000052,[],[],[],[],[],[],151.11402839999937,151.13959179999983,0.01148029999967548,1.0084424999986368,156.96526110000013,4.0,5.829926599999453,159.9620474000003,0.07363789999908477,0.21821210000052815,1.130213599999479,221.84103569999934,[],[],[],[],[],[],162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
1,happy,,,,,,,,,,videos\2 happy\scooby.mp4,neutral_videos\2BlowingLeafs (2).mp4,,,,,0,1,1,1,221.9467762000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9113051000004,290.92470759999924,291.92530499999884,291.92530499999884,292.9261472999988,292.9261472999988,294.2244462999988,293.9105012,224.94312770000033,225.25410589999956,0.2627456999998685,0.2627456999998685,1.299934900000153,285.1373236999989,[],[],[],[],[],[],285.247523,285.2672137999998,0.008026599998629536,1.0068970999982412,290.9111243999996,3.0,5.642518200000268,293.91051359999983,0.25385929999902146,0.25385929999902146,1.2997524000002159,355.9560999000005,[],[],[],[],[],[],162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
2,motivated,,,,,,,,,,videos\3 motivated\motivationalAuthor.mp4,neutral_videos\3BlowingLeafs.mp4,,,,,0,2,2,2,356.07460139999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.381545799999,431.3943865000001,432.3953027999996,432.3953027999996,433.40040190000036,433.3837053999996,434.68396910000047,434.3674646999989,359.05852120000054,359.3836787,0.25325100000009115,0.25325100000009115,1.3038715000002412,427.3251913999993,[],[],[],[],[],[],427.43265559999963,427.4536604999994,0.009573499999532942,1.0094955999993545,431.38128829999914,4.0,3.927018099999259,434.36747599999944,0.2433182000004308,0.2433182000004308,1.2995267999995121,496.45956730000034,[],[],[],[],[],[],162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
3,relaxed,,,,,,,,,,videos\4 relaxed\3 general\asmr.mkv,neutral_videos\4BlowingLeafs.mp4,,,,,0,3,3,3,496.56637899999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5707454000003,565.5812344000005,566.5812280999999,566.5812280999999,567.5802285999998,567.5802285999998,568.8779118000002,568.5645595000005,499.56546530000014,499.884532099999,0.2689457999986189,0.2689457999986189,1.3153902999983984,559.9059856000003,[],[],[],[],[],[],560.0200353,560.0389615999993,0.0073851999986800365,1.0034077000000252,565.5705897999997,3.0,5.530005399999936,568.5645740999989,0.24922780000088096,0.24922780000088096,1.2922904000006383,630.7414255000003,[],[],[],[],[],[],162636,001,Asian,Male,20,2024-04-10_12h39.05.170,emotionRecognition,2023.2.3,59.93874260547081,2024-04-10 12h39.50.691235 -0400,
