mainIndex,emotion,image1,text1,stimuli1,image2,text2,stimuli2,image3,text3,stimuli3,stim,neutralvideo,chooseCategoriesLoop.thisRepN,chooseCategoriesLoop.thisTrialN,chooseCategoriesLoop.thisN,chooseCategoriesLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,chooseCategoriesTrial.started,instructions.started,option1Text.started,option1Image.started,option2Text.started,option2Image.started,option3Text.started,option3Image.started,mouse.started,chooseCategoriesTrial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,baseline.started,movie.started,mouse_4.started,baseline.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,clicktoContinue.started,text_click_to_continue.started,mouse_5.started,clicktoContinue.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,countDown.started,Three.started,Two.started,Three.stopped,Two.stopped,One.started,One.stopped,countDown.stopped,playClip.started,stimclip.started,mouse_2.started,eeg_marker_stim_video.started,eeg_marker_stim_video.stopped,playClip.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,positiveNegative.started,agree.started,eeg_marker_rating.started,eeg_marker_rating.stopped,positiveNegative.stopped,agree.response,agree.rt,neutralVideo.started,eeg_marker_neutral_video.started,mouse_3.started,eeg_marker_neutral_video.stopped,neutralVideo.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,Ethnicity,Gender,Age,date,expName,psychopyVersion,frameRate,expStart,
0,1 excited,videos\1 excited\1 motorsports\motorsports.jpg,motorsports,videos\1 excited\1 motorsports\kenMiles.mp4,videos\1 excited\2 sports\sport.jpg,sports,videos\1 excited\2 sports\NBA.mp4,videos\1 excited\3 general\I am not sure.jpg,general,videos\1 excited\3 general\ratatChaseScene.mp4,,,0,0,0,0,,,,,0.1930475999979535,,0.10756720000063069,0.1930475999979535,0.1930475999979535,0.1930475999979535,0.1930475999979535,0.1930475999979535,0.1930475999979535,0.1930475999979535,0.20099990000016987,4.670503599991207,[-508.0],[-96.0],[1],[0],[0],[4.468792999992729],['option1Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
3,4 relaxed,None,meditation,videos\4 relaxed\1 meditation\meditation.mp4,None,nature,videos\4 relaxed\2 nature\waterfall.mp4,None,general,videos\4 relaxed\3 general\asmr.mkv,,,0,1,1,1,,,,,4.686265099997399,,4.671901199995773,4.686265099997399,4.686265099997399,4.686265099997399,4.686265099997399,4.686265099997399,4.686265099997399,4.686265099997399,0.21459950000280514,12.843311699994956,[569.0],[-299.0],[1],[0],[0],[7.956602999998722],['option3Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
4,5 sad,videos\5 sad\1 animals\cutepets.jpg,animals,videos\5 sad\1 animals\saddogs.mp4,videos\5 sad\2 babies\baby.jpg,babies,videos\5 sad\2 babies\sadBaby1.mp4,videos\5 sad\3 general\notsure.jpg,general,videos\5 sad\3 general\ChampDeath.mp4,,,0,2,2,2,,,,,12.892098099997384,,12.844486399990274,12.892098099997384,12.892098099997384,12.892098099997384,12.892098099997384,12.892098099997384,12.892098099997384,12.892098099997384,0.21472229999199044,16.87941029999638,[547.0],[-298.0],[1],[0],[0],[3.8199679999961518],['option3Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
7,8 angry,videos\8 angry\1 animals\cutepets.jpg,animals,videos\8 angry\1 animals\angrydogs.mp4,videos\8 angry\2 general\notsure.jpg,general,videos\8 angry\2 general\thepiano.mp4,None,,None,,,0,3,3,3,,,,,16.929013599990867,,16.880655199987814,16.929013599990867,16.929013599990867,16.929013599990867,16.929013599990867,16.929013599990867,16.929013599990867,16.929013599990867,0.21527279999281745,21.434450299988384,[5.0],[-296.0],[1],[0],[0],[4.338306100005866],['option2Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.436114299998735,21.454523299995344,1.0140839999949094,61.962162299998454,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.07816979999188,62.08105529999011,4.7299996367655694e-05,65.71516009999323,[-48.0],[-35.0],[1],[0],[0],[3.6365122999995947],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
0,excited,,,,,,,,,,videos\1 excited\1 motorsports\kenMiles.mp4,neutral_videos\2BlowingLeafs (1).mp4,,,,,0,0,0,0,65.73112409999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.68990829998802,141.70343399999547,142.70416369999293,142.70416369999293,143.7049049999914,143.7049049999914,144.80694119998952,144.68946719999076,68.70030689999112,68.8707282999967,0.10704829999303911,0.10704829999303911,1.1521822000067914,137.18390569998883,[],[],[],[],[],[],137.2907150999963,137.31702689999656,0.011185900002601556,1.0102846999943722,141.68967559999146,4.0,4.377443900011713,144.68947969999863,0.07341180001094472,0.19923670000571292,1.099928399999044,206.6348994,[],[],[],[],[],[],712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
1,happy,,,,,,,,,,videos\2 happy\scooby.mp4,neutral_videos\2BlowingLeafs (2).mp4,,,,,0,1,1,1,206.740871099988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2371572999982,274.2507600999961,275.2516615999921,275.2516615999921,276.2523966000008,276.2523966000008,277.53788779999013,277.2369819999876,209.73719889999484,210.06205809999665,0.2645224000007147,0.2645224000007147,1.3164971999940462,270.1314376999944,[],[],[],[],[],[],270.2434481999953,270.26422099999036,0.007702300004893914,1.0051584000029834,274.23699799999304,4.0,3.972742099998868,277.23699320000014,0.24321749999944586,0.24321749999944586,1.2834374999947613,339.415714399991,[],[],[],[],[],[],712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
2,motivated,,,,,,,,,,videos\3 motivated\motivationalAuthor.mp4,neutral_videos\3BlowingLeafs.mp4,,,,,0,2,2,2,339.52417779999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.4994432999956,415.5127555999934,416.5051550999924,416.52183309999236,417.50588979999884,417.50588979999884,418.7783475999895,418.4905587999965,342.5178632999887,342.81090749999566,0.24409619999642018,0.24409619999642018,1.2803617999888957,410.7679725999915,[],[],[],[],[],[],410.87398309999844,410.89429279998876,0.008297799999127164,1.011189099997864,415.49928669999645,3.0,4.604285399997025,418.49057149999135,0.23359099999652244,0.23359099999652244,1.2747955999948317,480.56949539999187,[],[],[],[],[],[],712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
3,relaxed,,,,,,,,,,videos\4 relaxed\3 general\asmr.mkv,neutral_videos\4BlowingLeafs.mp4,,,,,0,3,3,3,480.67639639999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.1726154999924,549.1858527999866,550.1866349999909,550.1866349999909,551.1874656,551.1874656,552.4726807999978,552.1727541,483.6719091999985,483.9861413999897,0.2810334999958286,0.2810334999958286,1.298481299993,544.032461499999,[],[],[],[],[],[],544.1443336999946,544.1628445999959,0.007612500005052425,1.0052263000106905,549.1724126999907,4.0,5.006966699991608,552.172765299998,0.24300240000593476,0.24300240000593476,1.2832167000015033,614.384155599997,[],[],[],[],[],[],712563,001,,Male,21,2024-04-18_13h54.26.018,emotionRecognition,2023.2.3,60.016300427299555,2024-04-18 13h54.57.676978 -0400,
