mainIndex,emotion,image1,text1,stimuli1,image2,text2,stimuli2,image3,text3,stimuli3,stim,neutralvideo,chooseCategoriesLoop.thisRepN,chooseCategoriesLoop.thisTrialN,chooseCategoriesLoop.thisN,chooseCategoriesLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,chooseCategoriesTrial.started,instructions.started,option1Text.started,option1Image.started,option2Text.started,option2Image.started,option3Text.started,option3Image.started,mouse.started,chooseCategoriesTrial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,baseline.started,movie.started,mouse_4.started,baseline.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,clicktoContinue.started,text_click_to_continue.started,mouse_5.started,clicktoContinue.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,countDown.started,Three.started,Two.started,Three.stopped,Two.stopped,One.started,One.stopped,countDown.stopped,playClip.started,stimclip.started,mouse_2.started,eeg_marker_stim_video.started,eeg_marker_stim_video.stopped,playClip.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,positiveNegative.started,agree.started,eeg_marker_rating.started,eeg_marker_rating.stopped,positiveNegative.stopped,agree.response,agree.rt,neutralVideo.started,eeg_marker_neutral_video.started,mouse_3.started,eeg_marker_neutral_video.stopped,neutralVideo.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,Ethnicity,Gender,Age,date,expName,psychopyVersion,frameRate,expStart,
0,1 excited,videos\1 excited\1 motorsports\motorsports.jpg,motorsports,videos\1 excited\1 motorsports\kenMiles.mp4,videos\1 excited\2 sports\sport.jpg,sports,videos\1 excited\2 sports\NBA.mp4,videos\1 excited\3 general\I am not sure.jpg,general,videos\1 excited\3 general\ratatChaseScene.mp4,,,0,0,0,0,,,,,0.19325019999996584,,0.1020260999994207,0.19325019999996584,0.19325019999996584,0.19325019999996584,0.19325019999996584,0.19325019999996584,0.19325019999996584,0.19325019999996584,0.20772600000054808,2.660629500000141,[-463.0],[-20.0],[1],[0],[0],[2.45198370000071],['option1Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
3,4 relaxed,None,meditation,videos\4 relaxed\1 meditation\meditation.mp4,None,nature,videos\4 relaxed\2 nature\waterfall.mp4,None,general,videos\4 relaxed\3 general\asmr.mkv,,,0,1,1,1,,,,,2.6760634999991453,,2.662023999999292,2.6760634999991453,2.6760634999991453,2.6760634999991453,2.6760634999991453,2.6760634999991453,2.6760634999991453,2.6760634999991453,0.2148034000001644,8.916782799999055,[573.0],[-97.0],[1],[0],[0],[6.039612500000658],['option3Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
4,5 sad,videos\5 sad\1 animals\cutepets.jpg,animals,videos\5 sad\1 animals\saddogs.mp4,videos\5 sad\2 babies\baby.jpg,babies,videos\5 sad\2 babies\sadBaby1.mp4,videos\5 sad\3 general\notsure.jpg,general,videos\5 sad\3 general\ChampDeath.mp4,,,0,2,2,2,,,,,8.965432400000282,,8.917840599999181,8.965432400000282,8.965432400000282,8.965432400000282,8.965432400000282,8.965432400000282,8.965432400000282,8.965432400000282,0.21350730000085605,12.401391400000648,[555.0],[-7.0],[1],[0],[0],[3.269897799998944],['option3Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
7,8 angry,videos\8 angry\1 animals\cutepets.jpg,animals,videos\8 angry\1 animals\angrydogs.mp4,videos\8 angry\2 general\notsure.jpg,general,videos\8 angry\2 general\thepiano.mp4,None,,None,,,0,3,3,3,,,,,12.461324500000046,,12.402697899999112,12.461324500000046,12.461324500000046,12.461324500000046,12.461324500000046,12.461324500000046,12.461324500000046,12.461324500000046,0.21534179999980552,18.906344200000603,[-20.0],[11.0],[1],[0],[0],[6.2881236000011995],['option2Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.907203599999775,18.955007900000055,1.0150598000000173,59.435105500000645,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54467529999965,59.54725510000026,4.889999945589807e-05,61.9541921,[68.0],[51.0],[1],[0],[0],[2.409040599999571],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
0,excited,,,,,,,,,,videos\1 excited\1 motorsports\kenMiles.mp4,neutral_videos\2BlowingLeafs (1).mp4,,,,,0,0,0,0,61.96975989999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.89412710000033,135.90765549999924,136.90834709999945,136.90834709999945,137.90951209999912,137.90951209999912,139.01062690000072,138.8936608999993,64.93917850000071,65.09361320000062,0.0861666000000696,0.0861666000000696,1.1353571999989072,133.28941010000017,[],[],[],[],[],[],133.4067541000004,133.43841819999943,0.011355000000548898,1.0165036000016698,135.89389579999988,4.0,2.4659675000002608,138.8936728000008,0.07271299999956682,0.19937819999904605,1.1000127999996039,200.8563353999998,[],[],[],[],[],[],479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
1,happy,,,,,,,,,,videos\2 happy\scooby.mp4,neutral_videos\2BlowingLeafs (2).mp4,,,,,0,1,1,1,200.97504379999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.9735892000008,266.98739919999935,267.9882250999999,267.9882250999999,268.98890369999936,268.98890369999936,270.26671069999975,269.9735891,203.95836980000058,204.2382452999991,0.2206728999990446,0.2206728999990446,1.253280499999164,264.18587800000023,[],[],[],[],[],[],264.3023539000005,264.3226233000005,0.008106700001007994,1.0172683000000688,266.9734320999996,4.0,2.65016740000101,269.97360259999914,0.24997280000025057,0.24997280000025057,1.283674100001008,332.1193007999991,[],[],[],[],[],[],479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
2,motivated,,,,,,,,,,videos\3 motivated\motivationalAuthor.mp4,neutral_videos\3BlowingLeafs.mp4,,,,,0,2,2,2,332.2347494000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.05967640000017,406.073316,407.07472419999976,407.07472419999976,408.0748261000008,408.0748261000008,409.3270632999993,409.05914649999977,335.2216306999999,335.54735470000014,0.2617740000005142,0.2617740000005142,1.3069422000007762,403.28818110000066,[],[],[],[],[],[],403.39929680000023,403.42040930000076,0.008876099998815334,1.006163199999719,406.05951579999964,3.0,2.6393157000002248,409.05916419999994,0.22439389999999548,0.22439389999999548,1.2500223999995796,471.20523030000004,[],[],[],[],[],[],479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
3,relaxed,,,,,,,,,,videos\4 relaxed\3 general\asmr.mkv,neutral_videos\4BlowingLeafs.mp4,,,,,0,3,3,3,471.3273233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.5571153000001,537.5701599999993,538.5721756000003,538.5721756000003,539.5717009,539.5717009,540.8503428000004,540.5558748999993,474.32394469999963,474.6121992999997,0.2551123000012012,0.2551123000012012,1.2833411000010528,534.6852309999995,[],[],[],[],[],[],534.8005346999998,534.8191829999996,0.0076848999997309875,1.0015524000009464,537.5569555999991,4.0,2.734294300000329,540.5558867,0.24886500000138767,0.24886500000138767,1.2828038999996352,602.6016768999998,[],[],[],[],[],[],479015,001,White,male,32,2024-03-27_11h52.45.977,emotionRecognition,2023.2.3,59.94470700234067,2024-03-27 11h53.19.268670 -0400,
