mainIndex,emotion,image1,text1,stimuli1,image2,text2,stimuli2,image3,text3,stimuli3,stim,neutralvideo,chooseCategoriesLoop.thisRepN,chooseCategoriesLoop.thisTrialN,chooseCategoriesLoop.thisN,chooseCategoriesLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,chooseCategoriesTrial.started,instructions.started,option1Text.started,option1Image.started,option2Text.started,option2Image.started,option3Text.started,option3Image.started,mouse.started,chooseCategoriesTrial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,baseline.started,movie.started,mouse_4.started,baseline.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,clicktoContinue.started,text_click_to_continue.started,mouse_5.started,clicktoContinue.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,countDown.started,Three.started,Two.started,Three.stopped,Two.stopped,One.started,One.stopped,countDown.stopped,playClip.started,stimclip.started,mouse_2.started,eeg_marker_stim_video.started,eeg_marker_stim_video.stopped,playClip.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,positiveNegative.started,agree.started,eeg_marker_rating.started,eeg_marker_rating.stopped,positiveNegative.stopped,agree.response,agree.rt,neutralVideo.started,eeg_marker_neutral_video.started,mouse_3.started,eeg_marker_neutral_video.stopped,neutralVideo.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,Ethnicity,Gender,Age,date,expName,psychopyVersion,frameRate,expStart,
0,1 excited,videos\1 excited\1 motorsports\motorsports.jpg,motorsports,videos\1 excited\1 motorsports\kenMiles.mp4,videos\1 excited\2 sports\sport.jpg,sports,videos\1 excited\2 sports\NBA.mp4,videos\1 excited\3 general\I am not sure.jpg,general,videos\1 excited\3 general\ratatChaseScene.mp4,,,0,0,0,0,,,,,0.23045790000014676,,0.10255550000056246,0.23045790000014676,0.23045790000014676,0.23045790000014676,0.23045790000014676,0.23045790000014676,0.23045790000014676,0.23045790000014676,0.2143674999997529,3.234079400000155,[455.0],[-17.0],[1],[0],[0],[3.018759300000056],['option3Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
3,4 relaxed,None,meditation,videos\4 relaxed\1 meditation\meditation.mp4,None,nature,videos\4 relaxed\2 nature\waterfall.mp4,None,general,videos\4 relaxed\3 general\asmr.mkv,,,0,1,1,1,,,,,3.249285300000338,,3.235533000000032,3.249285300000338,3.249285300000338,3.249285300000338,3.249285300000338,3.249285300000338,3.249285300000338,3.249285300000338,0.21410650000052556,8.404544300000452,[-603.0],[-305.0],[1],[0],[0],[4.954711399999724],['option1Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
4,5 sad,videos\5 sad\1 animals\cutepets.jpg,animals,videos\5 sad\1 animals\saddogs.mp4,videos\5 sad\2 babies\baby.jpg,babies,videos\5 sad\2 babies\sadBaby1.mp4,videos\5 sad\3 general\notsure.jpg,general,videos\5 sad\3 general\ChampDeath.mp4,,,0,2,2,2,,,,,8.47012950000044,,8.40567320000082,8.47012950000044,8.47012950000044,8.47012950000044,8.47012950000044,8.47012950000044,8.47012950000044,8.47012950000044,0.21429709999938495,10.438671700000668,[-21.0],[-83.0],[1],[0],[0],[1.8185184000003574],['option2Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
7,8 angry,videos\8 angry\1 animals\cutepets.jpg,animals,videos\8 angry\1 animals\angrydogs.mp4,videos\8 angry\2 general\notsure.jpg,general,videos\8 angry\2 general\thepiano.mp4,None,,None,,,0,3,3,3,,,,,10.50877280000077,,10.439691600000515,10.50877280000077,10.50877280000077,10.50877280000077,10.50877280000077,10.50877280000077,10.50877280000077,10.50877280000077,0.21516729999984818,14.508649700000205,[-24.0],[-83.0],[1],[0],[0],[3.8536200999997163],['option2Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509546799999953,14.533774900000026,1.015408500000376,54.87084130000039,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.988022000000456,54.99065910000081,4.979999994247919e-05,57.03935910000018,[-187.0],[-117.0],[1],[0],[0],[2.0508913000003304],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
0,excited,,,,,,,,,,videos\1 excited\3 general\ratatChaseScene.mp4,neutral_videos\2BlowingLeafs (1).mp4,,,,,0,0,0,0,57.05527240000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.51345690000016,131.52680110000074,132.52782990000014,132.52782990000014,133.52835980000054,133.52835980000054,134.62982760000068,134.51347239999996,60.02496750000046,60.15596760000062,0.06902820000050269,0.06902820000050269,1.1022745999998733,128.77551330000006,[],[],[],[],[],[],128.8790566000007,128.90415160000066,0.010774600000331702,1.0134266000004573,131.51321020000069,4.0,2.613154499999837,134.51348640000015,0.0727485000006709,0.19908889999987878,1.1000788000001194,196.5082798000003,[],[],[],[],[],[],859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
1,happy,,,,,,,,,,videos\2 happy\scooby.mp4,neutral_videos\2BlowingLeafs (2).mp4,,,,,0,1,1,1,196.62870150000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.51000620000013,262.5231108000007,263.52402020000045,263.52402020000045,264.52463720000014,264.52463720000014,265.7809586000003,265.5091588000005,199.61058030000004,199.90585890000057,0.23594039999989036,0.23594039999989036,1.269524399999682,259.98825880000004,[],[],[],[],[],[],260.1009735000007,260.1204707000006,0.008159599999999045,1.0046540000003006,262.5097869000001,4.0,2.387127799999689,265.5091716000006,0.22872089999964373,0.22872089999964373,1.2665137000003597,327.7713341000008,[],[],[],[],[],[],859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
2,motivated,,,,,,,,,,videos\3 motivated\motivationalAuthor.mp4,neutral_videos\3BlowingLeafs.mp4,,,,,0,2,2,2,327.8808389000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.5782601000001,401.59187740000016,402.5926481000006,402.5926481000006,403.5934545,403.5934545,404.87385170000016,404.57808490000025,330.8737557000004,331.2024605000006,0.27217859999927896,0.27217859999927896,1.3130168999996386,398.9077293,[],[],[],[],[],[],399.0222250000006,399.0442032000001,0.010888300000260642,1.0191623999999138,401.57810470000004,3.0,2.5344137000001865,404.57810580000023,0.25225350000073377,0.25225350000073377,1.2835977000004277,466.85700220000035,[],[],[],[],[],[],859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
3,relaxed,,,,,,,,,,videos\4 relaxed\1 meditation\meditation.mp4,neutral_videos\4BlowingLeafs.mp4,,,,,0,3,3,3,466.9749459000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.3586716,533.3722148000006,534.3728359000006,534.3728359000006,535.3735858,535.3735858,536.6358018000001,536.3580705000004,469.95949330000076,470.27064920000066,0.2664777999998478,0.2664777999998478,1.288060900000346,530.1543598000007,[],[],[],[],[],[],530.2610473000004,530.2788592000006,0.0071511000005557435,1.0095658000000185,533.3585150000008,4.0,3.076367599999685,536.3580825000008,0.2339099000000715,0.2339099000000715,1.2665666000002602,598.5871485000007,[],[],[],[],[],[],859899,001,Asian,F,40,2024-04-04_14h32.03.652,emotionRecognition,2023.2.3,59.95707073743312,2024-04-04 14h32.41.179799 -0400,
