mainIndex,emotion,image1,text1,stimuli1,image2,text2,stimuli2,image3,text3,stimuli3,stim,neutralvideo,chooseCategoriesLoop.thisRepN,chooseCategoriesLoop.thisTrialN,chooseCategoriesLoop.thisN,chooseCategoriesLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,chooseCategoriesTrial.started,instructions.started,option1Text.started,option1Image.started,option2Text.started,option2Image.started,option3Text.started,option3Image.started,mouse.started,chooseCategoriesTrial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,baseline.started,movie.started,mouse_4.started,baseline.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,clicktoContinue.started,text_click_to_continue.started,mouse_5.started,clicktoContinue.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,countDown.started,Three.started,Two.started,Three.stopped,Two.stopped,One.started,One.stopped,countDown.stopped,playClip.started,stimclip.started,mouse_2.started,eeg_marker_stim_video.started,eeg_marker_stim_video.stopped,playClip.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,positiveNegative.started,agree.started,eeg_marker_rating.started,eeg_marker_rating.stopped,positiveNegative.stopped,agree.response,agree.rt,neutralVideo.started,eeg_marker_neutral_video.started,mouse_3.started,eeg_marker_neutral_video.stopped,neutralVideo.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,Ethnicity,Gender,Age,date,expName,psychopyVersion,frameRate,expStart,
0,1 excited,videos\1 excited\1 motorsports\motorsports.jpg,motorsports,videos\1 excited\1 motorsports\kenMiles.mp4,videos\1 excited\2 sports\sport.jpg,sports,videos\1 excited\2 sports\NBA.mp4,videos\1 excited\3 general\I am not sure.jpg,general,videos\1 excited\3 general\ratatChaseScene.mp4,,,0,0,0,0,,,,,0.20976410000002943,,0.10796920000007049,0.20976410000002943,0.20976410000002943,0.20976410000002943,0.20976410000002943,0.20976410000002943,0.20976410000002943,0.20976410000002943,0.20967180000002372,27.609986200000094,[-409.0],[17.0],[1],[0],[0],[27.3997028],['option1Image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
3,4 relaxed,None,meditation,videos\4 relaxed\1 meditation\meditation.mp4,None,nature,videos\4 relaxed\2 nature\waterfall.mp4,None,general,videos\4 relaxed\3 general\asmr.mkv,,,0,1,1,1,,,,,27.62542450000001,,27.61128670000005,27.62542450000001,27.62542450000001,27.62542450000001,27.62542450000001,27.62542450000001,27.62542450000001,27.62542450000001,0.2142449000000397,36.59964910000008,[-26.0],[-301.0],[1],[0],[0],[8.773896299999933],['option2Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
4,5 sad,videos\5 sad\1 animals\cutepets.jpg,animals,videos\5 sad\1 animals\saddogs.mp4,videos\5 sad\2 babies\baby.jpg,babies,videos\5 sad\2 babies\sadBaby1.mp4,videos\5 sad\3 general\notsure.jpg,general,videos\5 sad\3 general\ChampDeath.mp4,,,0,2,2,2,,,,,36.6450926,,36.60083730000008,36.6450926,36.6450926,36.6450926,36.6450926,36.6450926,36.6450926,36.6450926,0.21456299999999828,40.93610490000003,[-501.0],[-307.0],[1],[0],[0],[4.120463799999925],['option1Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
7,8 angry,videos\8 angry\1 animals\cutepets.jpg,animals,videos\8 angry\1 animals\angrydogs.mp4,videos\8 angry\2 general\notsure.jpg,general,videos\8 angry\2 general\thepiano.mp4,None,,None,,,0,3,3,3,,,,,40.986221200000045,,40.9373131000001,40.986221200000045,40.986221200000045,40.986221200000045,40.986221200000045,40.986221200000045,40.986221200000045,40.986221200000045,0.21470619999990959,44.75543860000005,[-520.0],[-304.0],[1],[0],[0],[3.6032063000000107],['option1Text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.756367700000055,44.802391700000044,1.0155323999999837,85.1508043,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.25667920000001,85.25959230000001,5.8399999943503644e-05,91.93957050000006,[-144.0],[-42.0],[1],[0],[0],[6.682425399999943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
0,excited,,,,,,,,,,videos\1 excited\1 motorsports\kenMiles.mp4,neutral_videos\2BlowingLeafs (1).mp4,,,,,0,0,0,0,91.95562890000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.8664771,169.87950020000005,170.88019510000004,170.88019510000004,171.8809116,171.8809116,172.99823760000004,172.86550180000006,94.92827090000003,95.10138890000007,0.09049549999997453,0.09049549999997453,1.1520778000000291,163.3248618,[],[],[],[],[],[],163.42964890000007,163.4546984000001,0.01090410000006159,1.012315400000034,169.8662498,4.0,6.415075000000002,172.8655139,0.07288399999993089,0.2176756999999725,1.115892199999962,234.96104530000002,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
1,happy,,,,,,,,,,videos\2 happy\scooby.mp4,neutral_videos\2BlowingLeafs (2).mp4,,,,,0,1,1,1,235.08057080000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6458004000001,301.65953920000015,302.6602497000001,302.6602497000001,303.6611087000001,303.6611087000001,304.9406222,304.6460181,238.06339000000003,238.3667931,0.2282549999999901,0.2282549999999901,1.2859521000000314,298.44099230000006,[],[],[],[],[],[],298.54616450000003,298.56510330000015,0.008252899999888541,1.0118135000000166,301.6456469,5.0,3.0780625000002146,304.6460317000001,0.23684909999997217,0.23684909999997217,1.2839804999998705,366.87458430000015,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
2,motivated,,,,,,,,,,videos\3 motivated\motivationalAuthor.mp4,neutral_videos\3BlowingLeafs.mp4,,,,,0,2,2,2,366.9908822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.71533509999995,441.72948940000015,442.730421,442.730421,443.73519450000003,443.7185022000001,445.0268952000001,444.70242899999994,369.9767852,370.2751313000001,0.2410227999998824,0.2410227999998824,1.2726445999999214,438.2272041000001,[],[],[],[],[],[],438.33379450000007,438.3545550000001,0.00991240000007565,1.0102392999999665,441.71517900000003,4.0,3.360270700000001,444.70244100000014,0.2538468999998713,0.2538468999998713,1.300309499999912,506.8277117,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
3,relaxed,,,,,,,,,,videos\4 relaxed\2 nature\waterfall.mp4,neutral_videos\4BlowingLeafs.mp4,,,,,0,3,3,3,506.94533019999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8958796,573.9096612000001,574.9107016,574.9107016,575.9151362,575.9151362,510.2820286000001,576.8984597000001,509.9340813000001,510.2820286000001,0.2713507999999365,0.2713507999999365,1.3379592999999659,570.6743198000001,[],[],[],[],[],[],570.7808889,570.800769,0.006937400000197158,1.0105444000000716,573.8957157,5.0,3.0938704000000143,576.8984703000001,0.23608089999993354,0.23608089999993354,1.2835821000001033,638.9245276000001,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
4,sad,,,,,,,,,,videos\5 sad\1 animals\saddogs.mp4,neutral_videos\5BlowingLeafs.mp4,,,,,0,4,4,4,639.0406975000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.2462347000001,710.2597433000001,711.2617804000001,711.2617804000001,712.2625049000001,712.2450931000001,713.5422481,713.2292735999999,642.0303657,642.3469666999999,0.24638519999984965,0.24638519999984965,1.306350799999791,705.2065332,[],[],[],[],[],[],705.3201142,705.3382818,0.007432599999901868,1.0037496999998439,710.2460833,5.0,4.904446200000166,713.2292852,0.23574730000018462,0.23574730000018462,1.2834220000002006,775.3079752000001,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
5,horror,,,,,,,,,,videos\6 horror\conjuring.mp4,neutral_videos\6BlowingLeafs.mp4,,,,,0,5,5,5,775.4259606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.3974112000001,848.4113213,849.4121970000001,849.4121970000001,850.4130363000002,850.4130363000002,851.7008185,851.3974576,778.4110839,778.7112743,0.227581900000132,0.227581900000132,1.2708678000001328,843.4748113,[],[],[],[],[],[],843.5862340000001,843.6028697000002,0.006342700000004697,1.00561730000004,848.3972656000001,5.0,4.7906814999998915,851.3974698,0.24595680000015818,0.24595680000015818,1.3008561999999984,913.5428667000001,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
6,disgusted,,,,,,,,,,videos\7 disgusted\trainspotting.mp4,neutral_videos\7BlowingLeafs.mp4,,,,,0,6,6,6,913.6515582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.9267563000001,978.9404744000001,979.9413364,979.9413364,980.9420562,980.9420562,982.2413598,981.9266099000001,916.6452571,916.9711897,0.258498500000087,0.258498500000087,1.313892800000076,976.8560578000001,[],[],[],[],[],[],976.9700785,976.9883652999999,0.0074905999999828055,1.0031843000001572,978.926602,5.0,1.9351667000000816,981.9266243,0.25778520000017124,0.25778520000017124,1.3002808000001096,1044.1055566,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
7,angry,,,,,,,,,,videos\8 angry\1 animals\angrydogs.mp4,neutral_videos\8BlowingLeafs.mp4,,,,,0,7,7,7,1044.2256614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.4939054000001,1115.5076852,1116.5084647,1116.5084647,1117.5096003,1117.5096003,1118.7961386,1118.4935723,1047.2077839,1047.5027595000001,0.2355193999999301,0.2355193999999301,1.2692288000000644,1112.7565648,[],[],[],[],[],[],1112.859841,1112.8769657,0.006884800000079849,1.0134903000000577,1115.4937506,5.0,2.6133284999998523,1118.4935833,0.2430288999998993,0.2430288999998993,1.3003495000000385,1124.1309862,[],[],[],[],[],[],103918,001,White,Male,30,2024-04-17_10h04.44.409,emotionRecognition,2023.2.3,59.948156833967296,2024-04-17 10h05.25.304638 -0400,
